zipcode,street,neighbourhood,city,state,country,longitude,latitude
11677822,Rua Caratinga,Mar Verde II,Caraguatatuba,SP,Brasil,-45.3453319,-23.5928041
11677823,Rua 17,Mar Verde II,Caraguatatuba,SP,Brasil,-45.3453319,-23.5928041
11677824,Rua Sardinha,Mar Verde II,Caraguatatuba,SP,Brasil,-45.3453319,-23.5928041
11677825,Rua 18,Mar Verde II,Caraguatatuba,SP,Brasil,-45.3453319,-23.5928041
11677826,Rua Frade,Mar Verde II,Caraguatatuba,SP,Brasil,-45.2938213,-23.5587072
11677827,Rua Corvina,Mar Verde II,Caraguatatuba,SP,Brasil,-45.3453319,-23.5928041
11677828,Rua Meluza,Mar Verde II,Caraguatatuba,SP,Brasil,-45.3453319,-23.5928041
11677829,Rua Parati,Mar Verde II,Caraguatatuba,SP,Brasil,-45.3458509,-23.59347
11677830,Rua Namorado,Mar Verde II,Caraguatatuba,SP,Brasil,-45.3453319,-23.5928041
11677831,Rua Barracuda,Mar Verde II,Caraguatatuba,SP,Brasil,-45.3453319,-23.5928041
11677832,Rua Trilha,Mar Verde II,Caraguatatuba,SP,Brasil,-45.2978815,-23.5609741
11677833,Rua Pargo,Mar Verde II,Caraguatatuba,SP,Brasil,-45.2969052,-23.5637171
11677834,Rua Carapeva,Mar Verde II,Caraguatatuba,SP,Brasil,-45.3453319,-23.5928041
11677835,Rua Bonito,Mar Verde II,Caraguatatuba,SP,Brasil,-45.3869899,-23.6143467
11677836,Rua Vermelho,Mar Verde II,Caraguatatuba,SP,Brasil,-45.2945739,-23.558932
11677837,Rua Atum,Mar Verde II,Caraguatatuba,SP,Brasil,-45.2938213,-23.5587072
11677840,Rua Anchôva,Mar Verde,Caraguatatuba,SP,Brasil,-45.2946384,-23.5686537
11677841,Rua Dourado,Mar Verde,Caraguatatuba,SP,Brasil,-45.3453319,-23.5928041
11677842,Rua Betara,Mar Verde,Caraguatatuba,SP,Brasil,-45.2962019,-23.5637681
11677843,Rua Peixe Espada,Mar Verde,Caraguatatuba,SP,Brasil,-45.2963222,-23.5653157
11677844,Rua Garoupa,Mar Verde,Caraguatatuba,SP,Brasil,-45.2959433,-23.5641104
11677845,Rua Linguado,Mar Verde,Caraguatatuba,SP,Brasil,-45.296093,-23.5614411
11677846,Rua Manjuba,Mar Verde,Caraguatatuba,SP,Brasil,-45.2939275,-23.5652018
11677847,Rua Mero,Mar Verde,Caraguatatuba,SP,Brasil,-45.2936375,-23.5637305
11677848,Rua Guaivira,Mar Verde,Caraguatatuba,SP,Brasil,-45.2924049,-23.5648979
11677849,Rua Badejo,Mar Verde,Caraguatatuba,SP,Brasil,-45.2923341,-23.5640652
11677850,Rua Carapau,Mar Verde,Caraguatatuba,SP,Brasil,-45.2958002,-23.5633879
11677851,Rua Arraia,Mar Verde,Caraguatatuba,SP,Brasil,-45.2970476,-23.5655353
11677852,Rua Sabelha,Mar Verde,Caraguatatuba,SP,Brasil,-45.3453319,-23.5928041
11677853,Rua Bagre,Mar Verde,Caraguatatuba,SP,Brasil,-45.3453319,-23.5928041
11677854,Rua Roncador,Mar Verde,Caraguatatuba,SP,Brasil,-45.2968423,-23.5679242
11677855,Rua Olhete,Mar Verde,Caraguatatuba,SP,Brasil,-45.2961087,-23.5681596
11677856,Rua Pampo,Mar Verde,Caraguatatuba,SP,Brasil,-45.2954681,-23.5677026
11677857,Rua Cocoroca,Mar Verde,Caraguatatuba,SP,Brasil,-45.2946335,-23.5610156
11677858,Rua Robalo,Mar Verde,Caraguatatuba,SP,Brasil,-45.2933514,-23.567878
11677859,Rua Sargo,Mar Verde,Caraguatatuba,SP,Brasil,-45.3453319,-23.5928041
11677860,Rua Tainha,Mar Verde,Caraguatatuba,SP,Brasil,-45.3453319,-23.5928041
11677861,Rua Pescada,Mar Verde,Caraguatatuba,SP,Brasil,-45.2946357,-23.5677138
11677863,Rua Cação,Mar Verde,Caraguatatuba,SP,Brasil,-45.3453319,-23.5928041
11665350,Avenida General Osório,Parque Balneário Poiares,Caraguatatuba,SP,Brasil,-45.4263677,-23.6452972
11665360,Rua Evaristo da Veiga,Parque Balneário Poiares,Caraguatatuba,SP,Brasil,-45.4271764,-23.6450411
11665370,Rua Benjamin Constant,Parque Balneário Poiares,Caraguatatuba,SP,Brasil,-45.4274421,-23.6436667
11665390,Rua Almirante Barroso,Parque Balneário Poiares,Caraguatatuba,SP,Brasil,-45.4082089,-23.6169266
11665400,Rua Senador Feijó,Parque Balneário Poiares,Caraguatatuba,SP,Brasil,-45.4282327,-23.6417883
11665410,Rua Duarte da Costa,Parque Balneário Poiares,Caraguatatuba,SP,Brasil,-45.4285932,-23.6408166
11665420,Rua Mathias de Albuquerque,Parque Balneário Poiares,Caraguatatuba,SP,Brasil,-45.4292675,-23.6405488
11665440,Rua Henrique Dias,Parque Balneário Poiares,Caraguatatuba,SP,Brasil,-45.4305938,-23.6398625
11665509,Condomínio Moon Light,Parque Balneário Poiares,Caraguatatuba,SP,Brasil,-46.6404614,-23.6197114
11665510,Rua Cláudio Manoel da Costa,Parque Balneário Poiares,Caraguatatuba,SP,Brasil,-45.4293863,-23.6450287
11665520,Rua Alvarenga Peixoto,Parque Balneário Poiares,Caraguatatuba,SP,Brasil,-45.4278398,-23.6474647
11665530,Rua Tomaz Antônio Gonzaga,Parque Balneário Poiares,Caraguatatuba,SP,Brasil,-45.4278505,-23.6489356
11669331,Rua Marcelo dos Santos,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-45.4407948,-23.7204416
11669332,Rua Gilson Pereira de Souza,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-45.395325,-23.601735
11669333,Rua Nelson Pires,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-47.3668373,-23.3940969
11669334,Rua Maria Francisca Ferreira,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-51.4038972,-22.0878213
11669335,Rua João Vitor Simonetti de Moraes,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-45.395325,-23.601735
11669336,Rua Luiz Antonio Camargo,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-47.3900829,-22.5695936
11669337,Rua Margarida Ezequiel dos Santos,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-50.4791791,-21.205621
11669338,Rua Marcelo de Siqueira Camargo,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-45.395325,-23.601735
11669339,Rua Benedito Galdino da Silva,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-45.395325,-23.601735
11669341,Rua Otacilio Francisco da Silva,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-45.395325,-23.601735
11669342,Rua Gerson Cruz,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-46.9034312,-23.5570175
11669343,Rua Benedicta Aparecida de Lima Pereira,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-45.395325,-23.601735
11669344,Rua Pedro Custódio de Carvalho,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-45.395325,-23.601735
11669345,Rua Benedicto Baptista Nobre,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-45.395325,-23.601735
11669346,Rua José Menino Aparecido Rocha,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-45.395325,-23.601735
11669347,Rua José Benedito dos Santos,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-45.4270875,-23.6201343
11669348,Rua Olivio Francisco Isidoro,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-45.395325,-23.601735
11669349,Rua Pedro Marcello dos Santos,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-45.395325,-23.601735
11669351,Rua Antônio Policarpo Galdino,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-45.395325,-23.601735
11669352,Rua Custodia Gomes de Moraes Souza,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-45.395325,-23.601735
11669353,Rua Egídio Soares dos Santos,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-46.4335271,-23.5467768
11669354,Rua João Manoel Pereira dos Santos,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-51.8338243,-21.8876202
11669355,Rua Laudario Alvaro Ferreira,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-45.4516736,-23.6988821
11669356,Rua Valéria Borgethe,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-45.395325,-23.601735
11669357,Rua Jorge Matsugueta,Loteamento Residencial Nova Caraguá II,Caraguatatuba,SP,Brasil,-45.395325,-23.601735
11667825,Estrada dos Pássaros,Pegorelli,Caraguatatuba,SP,Brasil,-45.437554,-23.6421971
11667826,Rua Reijiro Nasu,Pegorelli,Caraguatatuba,SP,Brasil,-45.4385166,-23.701691
11667827,Estrada do Sítio Tucumã,Pegorelli,Caraguatatuba,SP,Brasil,-45.4385166,-23.701691
11667828,Rua Sebastião Monteiro de Andrade,Pegorelli,Caraguatatuba,SP,Brasil,-46.6610039,-23.4802825
11667830,Avenida Avelino Alves dos Santos,Pegorelli,Caraguatatuba,SP,Brasil,-45.4543518,-23.7139114
11667831,Avenida Carlos Roberto Magalhães Reis,Pegorelli,Caraguatatuba,SP,Brasil,-45.4495457,-23.7026595
11667832,Travessa Santo Antonio,Pegorelli,Caraguatatuba,SP,Brasil,-45.456925,-23.708724
11667833,Travessa Dois da Rua Caminho Grande,Pegorelli,Caraguatatuba,SP,Brasil,-46.694623,-23.735989
11667834,Rua Antônio de Souza Santos,Pegorelli,Caraguatatuba,SP,Brasil,-45.4428661,-23.7169403
11667835,Estrada da Enseada,Pegorelli,Caraguatatuba,SP,Brasil,-45.401395,-23.7291261
11667837,Rua Dois,Pegorelli,Caraguatatuba,SP,Brasil,-45.4308784,-23.6978079
11667838,Rua Três,Pegorelli,Caraguatatuba,SP,Brasil,-45.4315708,-23.6974436
11667839,Rua Circular,Pegorelli,Caraguatatuba,SP,Brasil,-46.3935698,-23.694062
11667840,Travessa Um,Pegorelli,Caraguatatuba,SP,Brasil,-45.4401987,-23.7211547
11667841,Travessa Dois,Pegorelli,Caraguatatuba,SP,Brasil,-45.4407706,-23.721461
11667842,Travessa Caminho Grande,Pegorelli,Caraguatatuba,SP,Brasil,-45.4578116,-23.7295644
11667843,Rua Jorge de Freitas Cassiano,Pegorelli,Caraguatatuba,SP,Brasil,-45.4531148,-23.7239106
11667844,Rua Benedito Souza Cassiano,Pegorelli,Caraguatatuba,SP,Brasil,-45.4385166,-23.701691
11667846,Rua Rio Amazonas,Pegorelli,Caraguatatuba,SP,Brasil,-46.4434356,-23.5202632
11667848,Rua Rio Negro,Pegorelli,Caraguatatuba,SP,Brasil,-45.3396005,-23.5890747
11667850,Travessa Manoel Oliveira dos Santos,Pegorelli,Caraguatatuba,SP,Brasil,-45.4561277,-23.7104245
11679199,Rua Nove,Portal do Tabatinga,Caraguatatuba,SP,Brasil,-45.2733835,-23.5684447
11679200,Avenida Eurico Gaspar Dutra,Portal do Tabatinga,Caraguatatuba,SP,Brasil,-45.2741613,-23.5724203
11679201,Rua Treze,Portal do Tabatinga,Caraguatatuba,SP,Brasil,-45.2729827,-23.5698974
11679202,Rua Onze,Portal do Tabatinga,Caraguatatuba,SP,Brasil,-45.2676889,-23.5690397
11679203,Rua Dez,Portal do Tabatinga,Caraguatatuba,SP,Brasil,-45.4556617,-23.6855621
11679204,Rua Sete,Portal do Tabatinga,Caraguatatuba,SP,Brasil,-45.2654918,-23.567717
11679205,Rua Seis,Portal do Tabatinga,Caraguatatuba,SP,Brasil,-45.2254932,-23.5329538
11679206,Rua Cinco,Portal do Tabatinga,Caraguatatuba,SP,Brasil,-45.2642112,-23.5670746
11679207,Rua Oito,Portal do Tabatinga,Caraguatatuba,SP,Brasil,-45.2697258,-23.5712602
11679208,Rua Quatro,Portal do Tabatinga,Caraguatatuba,SP,Brasil,-45.2728295,-23.5755229
11679209,Rua Três,Portal do Tabatinga,Caraguatatuba,SP,Brasil,-45.272667,-23.5762738
11678160,Rua Santa Paulina,Praia da Mococa,Caraguatatuba,SP,Brasil,-45.3030611,-23.573445
11678162,Rua Boqueirão,Praia da Mococa,Caraguatatuba,SP,Brasil,-45.3030611,-23.573445
11678164,Rua Frei Galvão,Praia da Mococa,Caraguatatuba,SP,Brasil,-45.2962673,-23.5712983
11678166,Rua São Roque,Praia da Mococa,Caraguatatuba,SP,Brasil,-45.4385694,-23.7139114
11676250,Rua das Azaléias,Portal da Fazendinha,Caraguatatuba,SP,Brasil,-45.3587984,-23.5973888
11676260,Avenida Jardim,Portal da Fazendinha,Caraguatatuba,SP,Brasil,-45.3581134,-23.5954945
11676270,Rua João Guimarães Rosa,Portal da Fazendinha,Caraguatatuba,SP,Brasil,-46.6471921,-23.5488475
11676280,Rua das Tulipas,Portal da Fazendinha,Caraguatatuba,SP,Brasil,-46.5685577,-23.5957038
11676300,Rua das Papoulas,Portal da Fazendinha,Caraguatatuba,SP,Brasil,-46.5700458,-23.6018642
11676310,Rua das Orquídeas,Portal da Fazendinha,Caraguatatuba,SP,Brasil,-45.3605287,-23.5946819
11676320,Rua dos Miosótis,Portal da Fazendinha,Caraguatatuba,SP,Brasil,-45.3588986,-23.5946811
11676330,Rua Dom Antônio Luiz de Souza,Portal da Fazendinha,Caraguatatuba,SP,Brasil,-45.3446385,-23.5946483
11676340,Rua dos Lilases,Portal da Fazendinha,Caraguatatuba,SP,Brasil,-45.3578832,-23.5957367
11676350,Rua Antônio de Souza Menezes,Portal da Fazendinha,Caraguatatuba,SP,Brasil,-45.3580878,-23.5967961
11676351,Rua Torquatro Cândido Portinari,Portal da Fazendinha,Caraguatatuba,SP,Brasil,-45.3613698,-23.5944018
11676360,Rua das Hortências,Portal da Fazendinha,Caraguatatuba,SP,Brasil,-45.3568685,-23.59674
11676370,Rua das Gardênias,Portal da Fazendinha,Caraguatatuba,SP,Brasil,-45.3564404,-23.5972006
11676380,Rua dos Crisântemos,Portal da Fazendinha,Caraguatatuba,SP,Brasil,-45.355931,-23.5977127
11676390,Rua Carmélias,Portal da Fazendinha,Caraguatatuba,SP,Brasil,-45.3554938,-23.5981766
11667000,Avenida José Herculano,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4381426,-23.6704683
11667002,Avenida José Augusto dos Santos,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4330837,-23.7058342
11667003,Rua Um,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4477173,-23.6822261
11667004,Rua Dois,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4308784,-23.6978079
11667005,Rua Hélia Gomes dos Santos Antero,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4459191,-23.689155
11667006,Rua Quatro,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4324554,-23.6962086
11667007,Avenida Cândida de Souza,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.447095,-23.6907166
11667010,Rua Banco Itaú,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4406793,-23.6795709
11667015,Rua Afonso Furtado de Castro Mendonça,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4489963,-23.6910015
11667020,Rua Paulo Bento Rangel,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4489963,-23.6910015
11667030,Rua Caixa Econômica,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4413151,-23.6799803
11667040,Rua Vasco Augusto Fragoso,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4395076,-23.6811081
11667041,Travessa Vasco Augusto Fragoso,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4395076,-23.6811081
11667045,Rua Monte Sião,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-46.5123593,-23.5253232
11667050,Rua Thomaz Moreno,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4402594,-23.6839111
11667060,Rua Placidina Ferreira dos Santos,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-47.3762358,-22.5706811
11667070,Rua Benedito Miguel de Barros,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4489963,-23.6910015
11667080,Rua João Pimenta Cabral,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4412718,-23.6845149
11667090,Rua Santana,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4412193,-23.6858148
11667120,Avenida Casimiro de Albuquerque,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4489963,-23.6910015
11667170,Alameda Maria Sant Ana,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4384965,-23.6813915
11667190,Alameda Guanabara,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4383607,-23.6813882
11667220,Rua Izamira Pinto Santana,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4370115,-23.6943702
11667221,Travessa Maria Felícia do Amparo Paes,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4489963,-23.6910015
11667230,Praça Isaías de Souza,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.438994,-23.6813998
11667240,Alameda Rondônia,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4389524,-23.6876655
11667241,Avenida Marginal Esquerda,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4309606,-23.7111073
11667295,Alameda Ana Maria de Silva Porto,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4489963,-23.6910015
11667330,Praça da Bandeira,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.2365312,-23.5418215
11667340,Rua Marajó,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.436862,-23.689351
11667345,Rua João Félix Pimenta,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4357535,-23.6952421
11667350,Rua Treze de Maio,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4227023,-23.6213964
11667360,Rua Augusto Vitório Paes,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4377363,-23.6922077
11667370,Praça Josefina Galiano Nobre,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4489963,-23.6910015
11667385,Travessa Maria Porcina Tavares,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4367133,-23.693069
11667395,Rua Maria Antonio Pereira Marcondes,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4489963,-23.6910015
11667405,Rua Presidente Pascoal Ranieri Mazzili,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-46.5264835,-23.6080947
11667441,Rua Arnaldo Justino da Silva,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4489963,-23.6910015
11667460,Rua Ernani Martins de Moraes,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4489963,-23.6910015
11667490,Rua Ruy Pereira,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4491465,-23.6912003
11667491,Rua Sebastião Calixto de Souza,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4489963,-23.6910015
11667510,Rua Benedito Cláudio de Siqueira,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4489963,-23.6910015
11667520,Rua Ângelo Betenti,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4362211,-23.6941738
11667530,Rua Benedita Teodoro,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4360393,-23.6947163
11667540,Travessa Antônio Lázaro,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4382225,-23.6908662
11667550,Travessa Joaquim Severino de Castro,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4489963,-23.6910015
11667560,Travessa João Thimóteo do Rosário,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4375577,-23.6896657
11667612,Rua Um,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4477173,-23.6822261
11667630,Rua Lauriana Correa,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4366191,-23.6965052
11667640,Praça São Paulo,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4333478,-23.6938553
11667660,Rua Carlos Coimbra da Luz,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-47.4016621,-22.738914
11667670,Rua Ercília Alves de Oliveira,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4489963,-23.6910015
11667680,Rua Fernando de Noronha,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4374148,-23.6899091
11667681,Travessa Hum,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4398303,-23.7026886
11667690,Avenida Caraguatá,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4396004,-23.6856415
11667700,Avenida Geraldo Nogueira da Silva,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4318385,-23.6739512
11667710,Praça Rui Barbosa,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4355093,-23.6804535
11667720,Rua Amadeu Danilo Munhoz,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4362992,-23.6748298
11667735,Alameda Pedro da Silva,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4357551,-23.6846132
11667740,Travessa Eduardo Rogério Gomes,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4378587,-23.6918449
11667745,Travessa Ernesto Vitório Paes,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4368509,-23.693607
11667750,Avenida Ernesto Albuquerque,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4354058,-23.6820333
11667751,Avenida Manoel Silva,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4387516,-23.6951545
11667752,Travessa Manoel Silva,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4396915,-23.6962535
11667755,Avenida do Estado de São Paulo,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4362551,-23.6970017
11667760,Rua Gentil Ribeiro Nascimento,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4403623,-23.6855928
11667770,Rua João Alves Pinheiro,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4296982,-23.7102225
11667775,Rua João Teixeira,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4380739,-23.6992743
11667780,Rua Joaquim Gomes de Carvalho,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4375049,-23.6890614
11667785,Rua José Vieira de Freitas Lins,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4336808,-23.695951
11667790,Travessa Lauriana Paes,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4489963,-23.6910015
11667805,Rua Pedro Amaral Paulista,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4373814,-23.6890509
11667810,Avenida Ezequiel da Silva Barreto,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4333307,-23.6837556
11667815,Rua Professor Juvenal Campos,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4353681,-23.6926279
11667820,Rua Tiradentes,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4411611,-23.6864689
11669410,Rua Agnaldo Santana,Jardim Porto Novo,Caraguatatuba,SP,Brasil,-45.4399472,-23.6952367
11678090,Rua dos Manacás,Park Imperial,Caraguatatuba,SP,Brasil,-45.3513201,-23.5806154
11678091,Rua dos Cambucis,Park Imperial,Caraguatatuba,SP,Brasil,-45.3813368,-23.6221378
11678092,Rua das Jaboticabeiras,Park Imperial,Caraguatatuba,SP,Brasil,-45.3813368,-23.6221378
11678093,Rua das Canafístulas,Park Imperial,Caraguatatuba,SP,Brasil,-45.3527961,-23.5782401
11678094,Rua dos Guapuruvús,Park Imperial,Caraguatatuba,SP,Brasil,-45.3513201,-23.5806154
11678095,Rua das Cabriúvas,Park Imperial,Caraguatatuba,SP,Brasil,-45.3513201,-23.5806154
11678096,Rua dos Cambarás,Park Imperial,Caraguatatuba,SP,Brasil,-45.3813368,-23.6221378
11678097,Rua das Perobas,Park Imperial,Caraguatatuba,SP,Brasil,-45.3813368,-23.6221378
11678098,Rua das Sibipirunas,Park Imperial,Caraguatatuba,SP,Brasil,-45.3513201,-23.5806154
11678099,Rua das Caviúnas,Park Imperial,Caraguatatuba,SP,Brasil,-45.3513201,-23.5806154
11678100,Rua das Copaíbas,Park Imperial,Caraguatatuba,SP,Brasil,-45.3513201,-23.5806154
11678101,Rua dos Jatobás,Park Imperial,Caraguatatuba,SP,Brasil,-45.3813368,-23.6221378
11678102,Rua das Embaúbas,Park Imperial,Caraguatatuba,SP,Brasil,-45.3813368,-23.6221378
11678103,Rua dos Mulungús,Park Imperial,Caraguatatuba,SP,Brasil,-45.3513201,-23.5806154
11678104,Rua dos Palmiteiros,Park Imperial,Caraguatatuba,SP,Brasil,-45.3513201,-23.5806154
11678105,Rua das Goiabeiras,Park Imperial,Caraguatatuba,SP,Brasil,-45.3513201,-23.5806154
11678106,Rua das Arueiras,Park Imperial,Caraguatatuba,SP,Brasil,-45.3813368,-23.6221378
11678107,Rua dos Alecrins,Park Imperial,Caraguatatuba,SP,Brasil,-45.3813368,-23.6221378
11678108,Rua das Guabirobas,Park Imperial,Caraguatatuba,SP,Brasil,-45.3813368,-23.6221378
11678109,Rua dos Jequitibás,Park Imperial,Caraguatatuba,SP,Brasil,-45.3813368,-23.6221378
11678110,Rua dos Ingazeiros,Park Imperial,Caraguatatuba,SP,Brasil,-45.3813368,-23.6221378
11678111,Rua dos Angicos,Park Imperial,Caraguatatuba,SP,Brasil,-45.3813368,-23.6221378
11678112,Rua das Guajuviras,Park Imperial,Caraguatatuba,SP,Brasil,-45.3513201,-23.5806154
11678114,Rua das Guaiçaras,Park Imperial,Caraguatatuba,SP,Brasil,-45.3513201,-23.5806154
11678116,Rua dos Tucaneiros,Park Imperial,Caraguatatuba,SP,Brasil,-45.3513201,-23.5806154
11673000,Avenida Marechal Floriano Peixoto,Poiares,Caraguatatuba,SP,Brasil,-45.4376635,-23.638266
11673040,Rua José Miranda de Faria,Poiares,Caraguatatuba,SP,Brasil,-45.4306646,-23.6360672
11673050,Travessa Lindório da Silva,Poiares,Caraguatatuba,SP,Brasil,-45.4305132,-23.6352813
11673051,Travessa José Miranda de Faria,Poiares,Caraguatatuba,SP,Brasil,-45.4306646,-23.6360672
11673055,Praça Noé Teixeira Rocha,Poiares,Caraguatatuba,SP,Brasil,-45.4345074,-23.6407
11673085,Travessa Benedita Francisca da Silva Gonçalves,Poiares,Caraguatatuba,SP,Brasil,-45.4316194,-23.6373859
11673093,Praça José Lima da Silva,Poiares,Caraguatatuba,SP,Brasil,-46.548276,-23.5969985
11673100,Rua Eliete Paz da Rocha,Poiares,Caraguatatuba,SP,Brasil,-45.4345074,-23.6407
11673110,Rua João Café Filho,Poiares,Caraguatatuba,SP,Brasil,-45.4322178,-23.6419384
11673120,Rua Nilo Peçanha,Poiares,Caraguatatuba,SP,Brasil,-45.4319789,-23.640453
11673130,Rua Mem de Sá,Poiares,Caraguatatuba,SP,Brasil,-45.4327534,-23.6418398
11673140,Rua Martim Afonso de Souza,Poiares,Caraguatatuba,SP,Brasil,-45.432625,-23.6411868
11673150,Rua Tomé de Souza,Poiares,Caraguatatuba,SP,Brasil,-45.4324867,-23.6405242
11673160,Rua Marechal Arthur Costa e Silva,Poiares,Caraguatatuba,SP,Brasil,-45.4331286,-23.6410801
11673170,Rua Hermes da Fonseca,Poiares,Caraguatatuba,SP,Brasil,-45.4324438,-23.6390587
